ds,category,yhat,yhat_lower,yhat_upper
2017-08-24,perfumery,427.9086982548723,-85.83901937476875,951.7821213014414
2017-08-25,perfumery,588.2996846312221,77.62788600585748,1108.3835928444696
2017-08-26,perfumery,506.7341074318542,-26.86788770372967,1011.8379775738609
2017-08-27,perfumery,550.1208967674984,35.243269118129724,1092.5810001932095
2017-08-28,perfumery,641.0782811231759,91.3745383272435,1153.8739599193682
2017-08-29,perfumery,694.8637926756012,177.33241886492598,1234.6934417761327
2017-08-30,perfumery,666.7890033352227,121.44610614240965,1176.1851707476358
2017-08-31,perfumery,553.568263026439,16.79470517295426,1089.63746856061
2017-09-01,perfumery,704.9037059584684,174.46273399291158,1249.5440404391918
2017-09-02,perfumery,611.9133622702318,87.4182335554365,1153.4924508231015
2017-09-03,perfumery,641.7573147714063,125.14862202769652,1150.508095377951
2017-09-04,perfumery,717.3613138600334,194.79120591131502,1241.6004206442824
2017-09-05,perfumery,754.339892826773,229.496602947234,1261.8635902482254
2017-09-06,perfumery,708.4028252712574,182.17719246909786,1207.4070681235196
2017-09-07,perfumery,576.694395862062,43.81912992149032,1086.540060907056
2017-09-09,perfumery,598.0030609128645,62.05213075734989,1081.3406739833736
2017-09-10,perfumery,610.2198204582543,92.49575892071694,1131.3955835722832
2017-09-11,perfumery,669.376055505552,139.2347305948532,1197.3311736445178
2017-09-12,perfumery,691.5241398839541,174.2507221451327,1261.636197122836
2017-09-13,perfumery,632.7612237903452,115.12121683151223,1175.9471260146627
2017-09-14,perfumery,490.5734427632078,-38.46427369053861,1047.1667912668304
2017-09-15,perfumery,615.4013941410403,69.21799265306062,1134.3136298778027
2017-09-16,perfumery,499.04933211751523,14.433983446335036,1019.8065198443811
2017-09-17,perfumery,509.29352004520155,-48.282142485232534,1001.1098095953156
2017-09-18,perfumery,569.5896275111493,3.5967252749995136,1039.2430143655708
2017-09-19,perfumery,595.9816514837607,34.57491933152326,1107.5617036519068
2017-09-20,perfumery,544.4965910202949,24.103165079624166,1036.1588007552132
2017-09-21,perfumery,412.47467442161894,-106.5118262421111,908.7090175034645
2017-09-22,perfumery,550.1378969262482,22.32577249978568,1044.0009152827834
2017-09-23,perfumery,449.00415018368983,-80.91193080579804,1007.9883367224977
2017-09-24,perfumery,476.5022665294134,-89.98807118426245,997.8386459072188
2017-09-25,perfumery,555.687703157085,2.377372195408568,1060.3832267474215
2017-09-26,perfumery,602.1611403688581,84.29808364131466,1170.3310221488648
2017-09-27,perfumery,571.4739808060197,40.58373045348677,1145.0865899207192
2017-09-28,perfumery,460.4702748203491,-53.871057909753326,995.124236600538
2017-09-29,perfumery,618.8438493770326,80.59960202554312,1108.6167748771752
2017-09-30,perfumery,537.6360224391888,4.105168663989811,1049.5017758519061
2017-10-01,perfumery,583.7920746049414,81.98415926484694,1151.4217984104291
2017-10-02,perfumery,679.9127110984903,125.74692923835207,1237.0722972436968
2017-10-03,perfumery,741.1840613606226,227.530176786753,1250.1689003946915
2017-10-04,perfumery,722.7935911780187,160.29357231771047,1268.1323285455276
2017-10-05,perfumery,621.2811828192764,76.51353792273814,1158.6891627937114
2017-10-06,perfumery,786.1276061707434,265.03874754477306,1274.3430970194079
2017-10-07,perfumery,708.1871495260987,155.63057609713988,1238.9104382429637
2017-10-08,perfumery,754.3192564792278,230.2126797843433,1258.8962061323095
2017-10-09,perfumery,847.1184661181738,314.3275898398657,1357.8590875121793
2017-10-10,perfumery,901.8445627957292,403.8484009424909,1396.1093503580635
2017-10-11,perfumery,873.8366242315512,348.01111670729676,1432.9735634132874
2017-10-12,perfumery,759.8602726106262,235.06644939201394,1269.923947613142
2017-10-13,perfumery,909.6904520240448,392.87156541012064,1441.4214980500592
2017-10-14,perfumery,814.5366496483532,279.4345793034529,1327.5566487356134
2017-10-15,perfumery,841.6656003218377,318.2174416724774,1396.8698056018325
2017-10-16,perfumery,914.1210041729546,364.58583749971507,1431.9289144022125
2017-10-17,perfumery,947.6034331096773,386.4538841387481,1511.3390040917832
2017-10-18,perfumery,897.9893863497886,358.4733086768516,1439.632091969403
2017-10-19,perfumery,762.5491494694475,238.76599275653246,1286.3098056849296
2017-10-20,perfumery,891.5560598828209,355.47563710146267,1409.08390392959
2017-10-21,perfumery,776.6994373954003,271.488742269214,1298.1834527860365
2017-10-22,perfumery,785.6955296895185,255.01997298617144,1340.2845233871747
2017-10-23,perfumery,841.9963013757166,343.8878393919131,1377.2998839512184
2017-10-24,perfumery,861.6985142893965,360.8477335053427,1407.9395822900167
2017-10-25,perfumery,800.9373249132483,285.7145642242777,1296.7261650472092
2017-10-26,perfumery,657.2142223163553,115.244361427192,1215.3798110459325
2017-10-27,perfumery,780.9621167148667,242.00627178757924,1285.0116174002071
2017-10-28,perfumery,663.9549382100281,136.67119143895664,1189.7222690413284
2017-10-29,perfumery,673.9171714643102,177.33134970550344,1210.078774861479
2017-10-30,perfumery,734.2331761844927,256.19065700972163,1271.5473484631186
2017-10-31,perfumery,760.8587114335317,219.06073889537805,1271.6828496715655
2017-11-01,perfumery,709.7188102047978,192.30555077831087,1259.0418176665871
2017-11-02,perfumery,578.0417009182854,38.12874553104108,1098.417715377319
2017-11-03,perfumery,715.9314155839683,185.61496274865056,1265.5873206819492
2017-11-04,perfumery,614.7457043615492,65.88760146187933,1117.5621684223274
2017-11-05,perfumery,641.8370939674952,113.32789302824892,1181.7613200107571
2017-11-06,perfumery,720.1513642898872,199.50710580773836,1210.3385541050532
2017-11-07,perfumery,765.1908815834241,250.52189151170305,1319.4249150658623
2017-11-08,perfumery,732.4239829933404,193.61357842671467,1268.8262647647487
2017-11-09,perfumery,618.6303388007235,86.55540565524423,1138.3277586114784
2017-11-10,perfumery,773.4846361970922,279.6121751437254,1323.7048002161825
2017-11-11,perfumery,687.9854520339528,158.20137352174564,1251.128478429773
2017-11-12,perfumery,729.0842356327926,228.30547881477142,1255.0217188005852
2017-11-13,perfumery,819.4137478230554,285.74652702054533,1343.8272105139995
2017-11-14,perfumery,874.2178848511671,302.83183969813217,1415.484474681628
2017-11-15,perfumery,848.7665714204628,342.35901862910737,1392.3707011513695
2017-11-16,perfumery,739.7049965259421,177.4636968962362,1249.400026833504
2017-11-17,perfumery,896.6394589055833,348.4904539235953,1458.144663682789
2017-11-18,perfumery,810.5666590443923,318.60343521457116,1323.3116219081658
2017-11-19,perfumery,848.5013751183558,302.28802246562765,1372.0134895890246
2017-11-20,perfumery,933.2019310777548,420.7852797946816,1448.7294911381896
2017-11-21,perfumery,980.0954910853493,453.0633895570446,1548.2114657250486
2017-11-22,perfumery,944.6870102242876,442.4094656800237,1427.0089850658042
2017-11-23,perfumery,823.8405142556485,277.8479931820861,1340.9658499526545
2017-11-24,perfumery,967.5390978372402,496.5806984493174,1524.4647346494357
2017-11-25,perfumery,867.1228917864548,371.90872861266655,1390.3139261402598
2017-11-26,perfumery,889.9680119006052,382.1101710933127,1450.1545150574643
2017-11-27,perfumery,959.2022498640797,421.84475033861463,1479.5162393332726
2017-11-28,perfumery,990.6205889532407,483.8631515315376,1493.7260284053145
2017-11-29,perfumery,940.0846364084925,402.52249756179464,1483.7846320291194
2017-11-30,perfumery,804.8556779788835,278.0284883329409,1319.241915580248
2017-12-01,perfumery,935.1640654138694,390.9159638363242,1493.7557902694743
2017-12-02,perfumery,822.6222177494711,292.50271137752895,1342.088134101441
2017-12-03,perfumery,834.8366054901203,281.09827191401547,1364.7041295237632
2017-12-04,perfumery,895.1185339079393,407.3148017312072,1429.4060471190228
2017-12-05,perfumery,919.3961331819366,387.70534389901667,1478.5873695912483
2017-12-06,perfumery,863.6117146694484,322.6254983582908,1426.0698790920483
2017-12-07,perfumery,725.0542251989076,187.07371249828822,1262.5314801014292
2017-12-08,perfumery,853.929495475184,330.63149425727914,1388.2060972962086
2017-12-09,perfumery,741.7755087167891,264.5288021850796,1265.853263617147
2017-12-10,perfumery,756.0779660991267,230.16245735343753,1289.2667060134115
2017-12-11,perfumery,819.9133343537922,293.70313036538187,1364.7299682591365
2017-12-12,perfumery,849.0841439577855,357.75629261929816,1396.2559479041445
2017-12-13,perfumery,799.305477107548,246.13280216903092,1308.7383923182563
2017-12-14,perfumery,667.6172108199567,146.58075170232578,1198.8847368217548
2017-12-15,perfumery,803.9619754886165,324.0785445640311,1360.307455826714
2017-12-16,perfumery,699.6083336375189,171.06818126309187,1260.8835380684598
2017-12-17,perfumery,721.7742291632677,215.19814786082605,1234.1753336154027
2017-12-18,perfumery,793.3501749427564,255.9666997814509,1341.3041550347098
2017-12-20,perfumery,786.6924721517588,233.8660887987186,1331.6299503147495
2017-12-21,perfumery,660.8045555562422,127.3231273904085,1204.962591186328
2017-12-22,perfumery,801.9463017139424,304.91095245879603,1324.9517316115168
2017-12-23,perfumery,701.2665970483644,184.6126356637245,1224.6942172775723
2017-12-24,perfumery,725.9033346440868,209.16469254773153,1237.917641087138
2017-12-25,perfumery,798.7078987347411,299.2682459878126,1351.1599208753141
2017-12-26,perfumery,835.1702098597033,308.2543199247464,1315.368609651359
2017-12-27,perfumery,790.8281375713314,272.94113210070867,1290.2457238827174
2017-12-28,perfumery,662.6106959131087,136.57826303897914,1193.8157036257153
2017-12-29,perfumery,800.4174450457259,265.71870723953106,1319.5676616743149
2017-12-30,perfumery,695.4344027280711,176.11011115829928,1224.7061400573193
2017-12-31,perfumery,715.0750787572059,200.94383499664605,1263.409858966581
2018-01-01,perfumery,782.3792103024603,219.62536028726444,1357.9827023569258
2018-01-02,perfumery,813.0384081947278,241.2749777635758,1273.9932354836312
2018-01-03,perfumery,762.7992044523144,206.05394470225133,1270.2623348081318
2018-01-04,perfumery,628.7998065786666,119.26944828352467,1172.8772018762293
2018-01-05,perfumery,761.1431702929044,215.67730302185154,1273.1318397522593
2018-01-06,perfumery,651.313576230099,108.40901991889322,1155.3409510439385
2018-01-07,perfumery,666.7919905727272,129.54992218889154,1179.3783617481029
2018-01-08,perfumery,730.7699449344292,235.71712615500167,1253.7617820081525
2018-01-09,perfumery,759.0642724297692,261.8478311528653,1306.455965653823
2018-01-10,perfumery,707.5168000769787,194.21031317252192,1171.954261502671
2018-01-11,perfumery,573.3286831090845,60.529683477380075,1131.115823564966
2018-01-12,perfumery,706.632044645856,168.33439372134706,1197.2293123414718
2018-01-13,perfumery,598.9061283446604,70.89524651455734,1096.4612696728407
2018-01-14,perfumery,617.5932363203689,72.45854086258066,1134.5987727289075
2018-01-15,perfumery,685.8141510186778,117.00341098248963,1173.1525789328648
2018-01-16,perfumery,719.2853140296892,193.99342150483736,1247.285236085638
2018-01-17,perfumery,673.6173224419932,132.79669355333766,1176.8895604317456
2018-01-18,perfumery,545.9665710718663,-49.55600139620137,1047.9510280720094
2018-01-19,perfumery,686.2980683776025,142.3553026462833,1185.0516310757018
2018-01-20,perfumery,585.9109977532086,43.97745004051591,1083.8393504819671
2018-01-21,perfumery,612.0598907925033,49.881657843984485,1141.642491883794
2018-01-22,perfumery,687.6754048087323,159.1887378816299,1227.4076185145568
2018-01-23,perfumery,728.2868203958814,190.6025973075717,1225.4043554040643
2018-01-24,perfumery,689.430117690721,195.9839368299571,1178.6655874237033
2018-01-25,perfumery,567.9910625555422,14.153641861167236,1112.3185808342582
2018-01-26,perfumery,713.7857066852254,228.11410658475182,1218.7585755215764
2018-01-27,perfumery,617.9852524348029,115.07533462359775,1167.7618495042634
2018-01-28,perfumery,647.740307967109,103.62952163372611,1202.4108093337566
2018-01-29,perfumery,725.9040019079615,209.2934177369228,1292.4529113422232
2018-01-30,perfumery,767.9560245660064,248.38482145295578,1288.3204978335464
2018-01-31,perfumery,729.411430212318,177.84141664974436,1275.2290934739863
2018-02-01,perfumery,607.163632250805,73.08255262380862,1137.6879893199043
2018-02-02,perfumery,751.0640200233142,253.629058045308,1301.8825868600725
2018-02-03,perfumery,652.3451956335853,121.83977590221188,1206.3783154741993
2018-02-04,perfumery,678.1620199887368,128.14135549665804,1243.675825396298
2018-02-05,perfumery,751.5545482319542,224.67734810480545,1267.0342169299204
2018-02-06,perfumery,788.1259750525298,278.6455257594907,1301.208974363405
2018-02-07,perfumery,743.5285865478921,247.4541063231571,1255.7027595139643
2018-02-08,perfumery,614.802747856563,38.5971129258615,1132.8304583676065
2018-02-09,perfumery,751.9523858206168,158.41228887480426,1264.4508630491966
2018-02-10,perfumery,646.3640908222833,116.66051503584944,1170.8169254577865
2018-02-11,perfumery,665.4250537646648,137.73659503286572,1226.2308651096096
2018-02-12,perfumery,732.23950855904,205.32837423759747,1263.8357755086668
2018-02-13,perfumery,762.5459526869092,230.8343409421286,1304.3828213830318
2018-02-14,perfumery,712.1191837803821,161.51538052918903,1238.4311286725992
2018-02-15,perfumery,578.1067791672607,15.315484357054004,1136.6301041535162
2018-02-16,perfumery,710.6026281659449,163.4087235919734,1212.7484199830094
2018-02-17,perfumery,601.0646771823114,69.14358996315504,1131.4320608856467
